Fold	Label
X.4274.1	3051
X.4275.1	3052
X.4276.1	3053
X.4277.1	3054
X.4279.1	3055
X.4280.1	3056
X.4281.1	3057
X.4285.1	3058
X.4286.1	3059
X.4287.1	3060
X.4288.1	3061
X.4290.1	3062
X.4291.1	3063
X.4292.1	3064
X.4292.2	3065
X.4293.1	3066
X.4294.1	3067
X.4295.1	3068
X.4296.1	3069
X.4298.1	3070
X.4299.1	3071
X.4300.1	3072
X.4302.1	3073
X.4303.1	3074
X.4304.1	3075
X.4305.1	3076
X.4307.1	3077
X.4308.1	3078
X.4309.1	3079
X.4310.1	3080
X.4311.1	3081
X.4312.1	3082
X.4312.2	3083
X.4313.1	3084
X.4314.1	3085
X.4315.1	3086
X.4317.1	3087
X.4319.1	3088
X.4320.1	3089
X.4321.1	3090
X.4322.1	3091
X.4323.1	3092
X.4325.1	3093
X.4326.1	3094
X.4328.1	3095
X.4329.1	3096
X.4330.1	3097
X.4333.1	3098
X.4334.1	3099
X.4335.1	3100
X.4336.1	3101
X.4336.2	3102
X.4337.1	3103
X.4338.1	3104
X.4339.1	3105
X.4340.1	3106
X.4342.1	3107
X.4344.1	3108
X.4347.1	3109
X.4348.1	3110
X.4350.1	3111
X.4351.1	3112
X.4352.1	3113
X.4353.1	3114
X.4354.1	3115
X.4356.1	3116
X.4357.1	3117
X.4359.1	3118
X.4401.1	3119
X.4943.1	3120
X.4944.1	3121
X.4945.1	3122
X.4946.1	3123
X.4947.1	3124
X.4948.1	3125
X.4949.1	3126
X.4950.1	3127
X.4951.1	3128
X.4952.1	3129
X.4953.1	3130
X.4954.1	3131
X.4955.1	3132
X.4956.1	3133
X.4957.1	3134
X.4957.2	3135
X.4958.1	3136
X.4959.1	3137
X.4961.1	3138
X.4962.1	3139
X.4963.1	3140
X.4964.1	3141
X.4965.1	3142
X.4966.1	3143
X.4967.1	3144
X.4968.1	3145
X.4969.1	3146
X.4970.1	3147
X.4971.1	3148
X.4972.1	3149
X.4973.1	3150
X.4974.1	3151
X.4975.1	3152
X.4976.1	3153
X.4977.1	3154
X.4978.1	3155
X.4979.1	3156
X.4979.2	3157
X.4980.1	3158
X.4981.1	3159
X.4982.1	3160
X.4982.2	3161
X.4983.1	3162
X.4984.1	3163
X.4985.1	3164
X.4986.1	3165
X.4987.1	3166
X.4988.1	3167
X.4989.1	3168
X.4990.1	3169
X.4991.1	3170
X.4992.1	3171
X.4993.1	3172
X.4994.1	3173
X.4995.1	3174
X.4996.1	3175
X.4998.1	3176
X.4998.2	3177
X.4999.1	3178
X.5000.1	3179
X.5000.2	3180
X.5000.3	3181
X.5000.4	3182
X.5000.5	3183
X.5000.6	3184
X.5001.1	3185
X.5002.1	3186
X.5003.1	3187
X.5004.1	3188
X.5005.1	3189
X.5006.1	3190
X.5007.1	3191
X.5008.1	3192
X.5009.1	3193
X.5010.1	3194
X.5011.1	3195
X.5012.1	3196
X.5013.1	3197
X.5014.1	3198
X.5015.1	3199
X.5016.1	3200
X.5017.1	3201
X.5018.1	3202
X.5019.1	3203
X.5020.1	3204
X.5021.1	3205
X.5022.1	3206
X.5023.1	3207
X.5024.1	3208
X.5025.1	3209
X.5026.1	3210
X.5027.1	3211
X.5028.1	3212
X.5029.1	3213
X.5030.1	3214
X.5031.1	3215
X.5032.1	3216
X.5033.1	3217
X.5034.1	3218
X.5035.1	3219
X.5036.1	3220
X.5037.1	3221
X.5038.1	3222
X.5038.2	3223
X.5039.1	3224
X.5040.1	3225
X.5041.1	3226
X.5042.1	3227
X.5043.1	3228
X.5043.2	3229
X.5044.1	3230
X.5045.1	3231
X.5046.1	3232
X.5047.1	3233
X.5048.1	3234
X.5049.1	3235
X.5050.1	3236
X.5051.1	3237
X.5052.1	3238
X.5053.1	3239
X.5054.1	3240
X.5055.1	3241
X.5056.1	3242
X.5057.1	3243
X.5058.1	3244
X.5059.1	3245
X.5060.1	3246
X.5061.1	3247
X.5063.1	3248
X.5064.1	3249
X.5065.1	3250
X.5066.1	3251
X.5067.1	3252
X.5068.1	3253
X.5069.1	3254
X.5070.1	3255
X.5071.1	3256
X.5071.2	3257
X.5071.3	3258
X.5072.1	3259
X.5073.1	3260
X.5074.1	3261
X.5075.1	3262
X.5076.1	3263
X.5076.2	3264
X.5077.1	3265
X.5079.1	3266
X.5080.1	3267
X.5081.1	3268
X.5082.1	3269
X.5083.1	3270
X.5084.1	3271
X.5084.10	3272
X.5084.2	3273
X.5084.3	3274
X.5084.4	3275
X.5084.5	3276
X.5084.6	3277
X.5084.7	3278
X.5084.8	3279
X.5084.9	3280
X.5085.1	3281
X.5086.1	3282
X.5087.1	3283
X.5087.2	3284
X.5087.3	3285
X.5088.1	3286
X.5089.1	3287
X.5090.1	3288
X.5090.2	3289
X.5091.1	3290
X.5092.1	3291
X.5093.1	3292
X.5094.1	3293
X.5095.1	3294
X.5096.1	3295
X.5097.1	3296
X.5098.1	3297
X.5099.1	3298
X.5100.1	3299
X.5101.1	3300
X.5102.1	3301
X.5103.1	3302
X.5104.1	3303
X.5105.1	3304
X.5106.1	3305
X.6001.1	3306
X.6002.1	3307
X.6003.1	3308
X.6004.1	3309
X.6005.1	3310
X.6006.1	3311
X.6007.1	3312
X.6008.1	3313
X.6009.1	3314
X.6011.1	3315
X.6012.1	3316
X.6013.1	3317
X.6014.1	3318
X.6015.1	3319
X.6016.1	3320
X.6017.1	3321
X.6018.1	3322
X.6019.1	3323
X.6020.1	3324
X.6021.1	3325
X.6023.1	3326
X.6024.1	3327
X.6025.1	3328
X.6026.1	3329
X.6027.1	3330
X.6028.1	3331
X.6029.1	3332
X.6030.1	3333
X.6031.1	3334
X.6032.1	3335
X.6033.1	3336
X.6034.1	3337
X.6035.1	3338
X.6036.1	3339
X.6037.1	3340
X.6038.1	3341
X.6039.1	3342
X.6040.1	3343
X.6041.1	3344
X.6042.1	3345
X.6043.1	3346
X.6043.2	3347
X.6044.1	3348
X.6045.1	3349
X.6046.1	3350
X.6047.1	3351
X.6048.1	3352
X.6049.1	3353
X.6050.1	3354
X.6051.1	3355
X.6051.2	3356
X.6051.3	3357
X.6051.4	3358
X.6051.5	3359
X.6051.7	3360
X.6051.8	3361
X.6053.1	3362
X.6054.1	3363
X.6055.1	3364
X.6056.1	3365
X.6057.1	3366
X.6058.1	3367
X.6059.1	3368
X.6060.1	3369
X.6061.1	3370
X.6062.1	3371
X.6063.1	3372
X.6064.1	3373
X.6065.1	3374
X.6066.1	3375
X.6067.1	3376
X.6068.1	3377
X.6069.1	3378
X.6070.1	3379
X.6071.1	3380
X.6072.1	3381
X.6073.1	3382
X.6074.1	3383
X.6075.1	3384
X.6076.1	3385
X.6080.1	3386
X.6081.1	3387
X.6082.1	3388
X.6086.1	3389
X.6087.1	3390
X.6088.1	3391
X.6089.1	3392
X.6090.1	3393
X.6091.1	3394
X.6092.1	3395
X.6094.1	3396
X.6096.1	3397
X.6098.1	3398
X.6099.1	3399
X.6100.1	3400
X.6102.1	3401
X.6103.1	3402
X.6105.1	3403
X.6106.1	3404
X.6107.1	3405
X.6108.1	3406
X.6109.1	3407
X.6110.1	3408
X.6111.1	3409
X.6113.1	3410
X.6114.1	3411
X.6115.1	3412
X.6119.1	3413
X.6120.1	3414
X.6122.1	3415
X.6123.1	3416
X.6124.1	3417
X.6126.1	3418
X.6127.1	3419
X.6128.1	3420
X.6129.1	3421
X.6130.1	3422
X.6131.1	3423
X.6132.1	3424
X.6140.1	3425
X.6141.1	3426
X.6146.1	3427
X.6146.2	3428
X.6147.1	3429
X.6148.1	3430
X.6149.1	3431
X.6150.1	3432
X.6151.1	3433
X.6152.1	3434
X.6153.1	3435
X.6154.1	3436
X.6155.1	3437
X.6155.2	3438
X.6156.1	3439
X.6157.1	3440
X.6158.1	3441
X.6159.1	3442
X.6160.1	3443
X.6161.1	3444
X.6162.1	3445
X.6163.1	3446
X.6164.1	3447
X.6165.1	3448
X.6166.1	3449
X.6167.1	3450
X.6168.1	3451
X.6169.1	3452
X.6170.1	3453
X.6171.1	3454
X.6172.1	3455
X.6173.1	3456
X.6174.1	3457
X.6176.1	3458
